,iso2,year,cases,sex,age
25338,ST,2005,3,f,55-64
25339,ST,2005,2,m,0-14
25340,ST,2005,5,m,15-24
25341,ST,2005,7,m,25-34
25342,ST,2005,6,m,35-44
25343,ST,2005,4,m,45-54
25344,ST,2005,5,m,55-64
25345,ST,2006,1,f,0-14
25346,ST,2006,4,f,15-24
25347,ST,2006,7,f,25-34
25348,ST,2006,0,f,35-44
25349,ST,2006,0,f,45-54
25350,ST,2006,0,f,5-14
25351,ST,2006,1,f,55-64
25352,ST,2006,0,m,0-14
25353,ST,2006,5,m,15-24
25354,ST,2006,8,m,25-34
25355,ST,2006,4,m,35-44
25356,ST,2006,2,m,45-54
25357,ST,2006,0,m,5-14
25358,ST,2006,1,m,55-64
25359,ST,2007,0,f,0-14
25360,ST,2007,9,f,15-24
25361,ST,2007,6,f,25-34
25362,ST,2007,3,f,35-44
25363,ST,2007,3,f,45-54
25364,ST,2007,0,f,5-14
25365,ST,2007,5,f,55-64
25366,ST,2007,0,m,0-14
25367,ST,2007,4,m,15-24
25368,ST,2007,12,m,25-34
25369,ST,2007,8,m,35-44
25370,ST,2007,4,m,45-54
25371,ST,2007,0,m,5-14
25372,ST,2007,4,m,55-64
25373,ST,2008,2,f,0-14
25374,ST,2008,5,f,15-24
25375,ST,2008,6,f,25-34
25376,ST,2008,6,f,35-44
25377,ST,2008,2,f,45-54
25378,ST,2008,0,f,55-64
25379,ST,2008,1,m,0-14
25380,ST,2008,5,m,15-24
25381,ST,2008,13,m,25-34
25382,ST,2008,5,m,35-44
25383,ST,2008,6,m,45-54
25384,ST,2008,1,m,55-64
25385,SV,1996,102,f,0-14
25386,SV,1996,76,f,15-24
25387,SV,1996,62,f,25-34
25388,SV,1996,43,f,35-44
25389,SV,1996,49,f,45-54
25390,SV,1996,38,f,55-64
25391,SV,1996,102,m,0-14
25392,SV,1996,76,m,15-24
25393,SV,1996,76,m,25-34
25394,SV,1996,77,m,35-44
25395,SV,1996,57,m,45-54
25396,SV,1996,54,m,55-64
25397,SV,1997,17,f,0-14
25398,SV,1997,67,f,15-24
25399,SV,1997,72,f,25-34
25400,SV,1997,44,f,35-44
25401,SV,1997,33,f,45-54
25402,SV,1997,42,f,55-64
25403,SV,1997,13,m,0-14
25404,SV,1997,86,m,15-24
25405,SV,1997,110,m,25-34
25406,SV,1997,117,m,35-44
25407,SV,1997,71,m,45-54
25408,SV,1997,68,m,55-64
25409,SV,1998,21,f,0-14
25410,SV,1998,81,f,15-24
25411,SV,1998,93,f,25-34
25412,SV,1998,53,f,35-44
25413,SV,1998,40,f,45-54
25414,SV,1998,43,f,55-64
25415,SV,1998,21,m,0-14
25416,SV,1998,95,m,15-24
25417,SV,1998,131,m,25-34
25418,SV,1998,99,m,35-44
25419,SV,1998,87,m,45-54
25420,SV,1998,65,m,55-64
25421,SV,1999,20,f,0-14
25422,SV,1999,81,f,15-24
25423,SV,1999,73,f,25-34
25424,SV,1999,61,f,35-44
25425,SV,1999,47,f,45-54
25426,SV,1999,44,f,55-64
25427,SV,1999,18,m,0-14
25428,SV,1999,102,m,15-24
25429,SV,1999,128,m,25-34
25430,SV,1999,104,m,35-44
25431,SV,1999,88,m,45-54
25432,SV,1999,88,m,55-64
25433,SV,2000,28,f,0-14
25434,SV,2000,81,f,15-24
25435,SV,2000,76,f,25-34
25436,SV,2000,63,f,35-44
25437,SV,2000,63,f,45-54
25438,SV,2000,39,f,55-64
25439,SV,2000,13,m,0-14
25440,SV,2000,99,m,15-24
25441,SV,2000,124,m,25-34
25442,SV,2000,114,m,35-44
25443,SV,2000,92,m,45-54
25444,SV,2000,62,m,55-64
25445,SV,2001,22,f,0-14
25446,SV,2001,68,f,15-24
25447,SV,2001,86,f,25-34
25448,SV,2001,59,f,35-44
25449,SV,2001,59,f,45-54
25450,SV,2001,53,f,55-64
25451,SV,2001,20,m,0-14
25452,SV,2001,101,m,15-24
25453,SV,2001,144,m,25-34
25454,SV,2001,100,m,35-44
25455,SV,2001,78,m,45-54
25456,SV,2001,62,m,55-64
25457,SV,2002,6,f,0-14
25458,SV,2002,80,f,15-24
25459,SV,2002,84,f,25-34
25460,SV,2002,61,f,35-44
25461,SV,2002,49,f,45-54
25462,SV,2002,51,f,55-64
25463,SV,2002,8,m,0-14
25464,SV,2002,85,m,15-24
25465,SV,2002,127,m,25-34
25466,SV,2002,101,m,35-44
25467,SV,2002,91,m,45-54
25468,SV,2002,59,m,55-64
25469,SV,2003,7,f,0-14
25470,SV,2003,70,f,15-24
25471,SV,2003,71,f,25-34
25472,SV,2003,47,f,35-44
25473,SV,2003,48,f,45-54
25474,SV,2003,44,f,55-64
25475,SV,2003,7,m,0-14
25476,SV,2003,75,m,15-24
25477,SV,2003,105,m,25-34
25478,SV,2003,103,m,35-44
25479,SV,2003,81,m,45-54
25480,SV,2003,59,m,55-64
25481,SV,2004,15,f,0-14
25482,SV,2004,64,f,15-24
25483,SV,2004,73,f,25-34
25484,SV,2004,55,f,35-44
25485,SV,2004,44,f,45-54
25486,SV,2004,48,f,55-64
25487,SV,2004,5,m,0-14
25488,SV,2004,92,m,15-24
25489,SV,2004,121,m,25-34
25490,SV,2004,90,m,35-44
25491,SV,2004,84,m,45-54
25492,SV,2004,77,m,55-64
25493,SV,2005,6,f,0-14
25494,SV,2005,85,f,15-24
25495,SV,2005,82,f,25-34
25496,SV,2005,59,f,35-44
25497,SV,2005,50,f,45-54
25498,SV,2005,42,f,55-64
25499,SV,2005,5,m,0-14
25500,SV,2005,97,m,15-24
25501,SV,2005,140,m,25-34
25502,SV,2005,128,m,35-44
25503,SV,2005,104,m,45-54
25504,SV,2005,74,m,55-64
25505,SV,2006,7,f,0-14
25506,SV,2006,71,f,15-24
25507,SV,2006,80,f,25-34
25508,SV,2006,49,f,35-44
25509,SV,2006,50,f,45-54
25510,SV,2006,38,f,55-64
25511,SV,2006,6,m,0-14
25512,SV,2006,93,m,15-24
25513,SV,2006,124,m,25-34
25514,SV,2006,101,m,35-44
25515,SV,2006,76,m,45-54
25516,SV,2006,54,m,55-64
25517,SV,2007,4,f,0-14
25518,SV,2007,63,f,15-24
25519,SV,2007,85,f,25-34
25520,SV,2007,50,f,35-44
25521,SV,2007,45,f,45-54
25522,SV,2007,4,f,5-14
25523,SV,2007,33,f,55-64
25524,SV,2007,8,m,0-14
25525,SV,2007,79,m,15-24
25526,SV,2007,179,m,25-34
25527,SV,2007,110,m,35-44
25528,SV,2007,73,m,45-54
25529,SV,2007,8,m,5-14
25530,SV,2007,62,m,55-64
25531,SV,2008,8,f,0-14
25532,SV,2008,73,f,15-24
25533,SV,2008,71,f,25-34
25534,SV,2008,55,f,35-44
25535,SV,2008,42,f,45-54
25536,SV,2008,8,f,5-14
25537,SV,2008,40,f,55-64
25538,SV,2008,8,m,0-14
25539,SV,2008,107,m,15-24
25540,SV,2008,168,m,25-34
25541,SV,2008,112,m,35-44
25542,SV,2008,67,m,45-54
25543,SV,2008,8,m,5-14
25544,SV,2008,79,m,55-64
25545,SY,1995,22,f,0-14
25546,SY,1995,158,f,15-24
25547,SY,1995,97,f,25-34
25548,SY,1995,53,f,35-44
25549,SY,1995,44,f,45-54
25550,SY,1995,37,f,55-64
25551,SY,1995,13,m,0-14
25552,SY,1995,332,m,15-24
25553,SY,1995,255,m,25-34
25554,SY,1995,111,m,35-44
25555,SY,1995,70,m,45-54
25556,SY,1995,59,m,55-64
25557,SY,1996,12,f,0-14
25558,SY,1996,200,f,15-24
25559,SY,1996,107,f,25-34
25560,SY,1996,57,f,35-44
25561,SY,1996,51,f,45-54
25562,SY,1996,45,f,55-64
25563,SY,1996,11,m,0-14
25564,SY,1996,390,m,15-24
25565,SY,1996,290,m,25-34
25566,SY,1996,110,m,35-44
25567,SY,1996,90,m,45-54
25568,SY,1996,69,m,55-64
25569,SY,1997,23,f,0-14
25570,SY,1997,201,f,15-24
25571,SY,1997,112,f,25-34
25572,SY,1997,47,f,35-44
25573,SY,1997,31,f,45-54
25574,SY,1997,36,f,55-64
25575,SY,1997,6,m,0-14
25576,SY,1997,337,m,15-24
25577,SY,1997,295,m,25-34
25578,SY,1997,118,m,35-44
25579,SY,1997,74,m,45-54
25580,SY,1997,52,m,55-64
25581,SY,1998,20,f,0-14
25582,SY,1998,197,f,15-24
25583,SY,1998,99,f,25-34
25584,SY,1998,43,f,35-44
25585,SY,1998,49,f,45-54
25586,SY,1998,18,f,55-64
25587,SY,1998,5,m,0-14
25588,SY,1998,335,m,15-24
25589,SY,1998,293,m,25-34
25590,SY,1998,111,m,35-44
25591,SY,1998,93,m,45-54
25592,SY,1998,48,m,55-64
25593,SY,2000,23,f,0-14
25594,SY,2000,195,f,15-24
25595,SY,2000,101,f,25-34
25596,SY,2000,53,f,35-44
25597,SY,2000,46,f,45-54
25598,SY,2000,38,f,55-64
25599,SY,2000,8,m,0-14
25600,SY,2000,359,m,15-24
25601,SY,2000,289,m,25-34
25602,SY,2000,125,m,35-44
25603,SY,2000,86,m,45-54
25604,SY,2000,76,m,55-64
25605,SY,2001,26,f,0-14
25606,SY,2001,210,f,15-24
25607,SY,2001,116,f,25-34
25608,SY,2001,56,f,35-44
25609,SY,2001,50,f,45-54
25610,SY,2001,42,f,55-64
25611,SY,2001,8,m,0-14
25612,SY,2001,317,m,15-24
25613,SY,2001,248,m,25-34
25614,SY,2001,134,m,35-44
25615,SY,2001,108,m,45-54
25616,SY,2001,64,m,55-64
25617,SY,2002,23,f,0-14
25618,SY,2002,182,f,15-24
25619,SY,2002,116,f,25-34
25620,SY,2002,53,f,35-44
25621,SY,2002,43,f,45-54
25622,SY,2002,31,f,55-64
25623,SY,2002,12,m,0-14
25624,SY,2002,359,m,15-24
25625,SY,2002,278,m,25-34
25626,SY,2002,121,m,35-44
25627,SY,2002,80,m,45-54
25628,SY,2002,62,m,55-64
25629,SY,2003,26,f,0-14
25630,SY,2003,242,f,15-24
25631,SY,2003,99,f,25-34
25632,SY,2003,68,f,35-44
25633,SY,2003,48,f,45-54
25634,SY,2003,33,f,55-64
25635,SY,2003,10,m,0-14
25636,SY,2003,343,m,15-24
25637,SY,2003,279,m,25-34
25638,SY,2003,127,m,35-44
25639,SY,2003,98,m,45-54
25640,SY,2003,75,m,55-64
25641,SY,2004,20,f,0-14
25642,SY,2004,230,f,15-24
25643,SY,2004,121,f,25-34
25644,SY,2004,46,f,35-44
25645,SY,2004,56,f,45-54
25646,SY,2004,59,f,55-64
25647,SY,2004,13,m,0-14
25648,SY,2004,318,m,15-24
25649,SY,2004,308,m,25-34
25650,SY,2004,115,m,35-44
25651,SY,2004,113,m,45-54
25652,SY,2004,77,m,55-64
25653,SY,2005,27,f,0-14
25654,SY,2005,182,f,15-24
25655,SY,2005,108,f,25-34
25656,SY,2005,59,f,35-44
25657,SY,2005,59,f,45-54
25658,SY,2005,32,f,55-64
25659,SY,2005,9,m,0-14
25660,SY,2005,266,m,15-24
25661,SY,2005,237,m,25-34
25662,SY,2005,111,m,35-44
25663,SY,2005,112,m,45-54
25664,SY,2005,62,m,55-64
25665,SY,2006,18,f,0-14
25666,SY,2006,195,f,15-24
25667,SY,2006,109,f,25-34
25668,SY,2006,42,f,35-44
25669,SY,2006,53,f,45-54
25670,SY,2006,18,f,5-14
25671,SY,2006,39,f,55-64
25672,SY,2006,8,m,0-14
25673,SY,2006,225,m,15-24
25674,SY,2006,267,m,25-34
25675,SY,2006,137,m,35-44
25676,SY,2006,110,m,45-54
25677,SY,2006,8,m,5-14
25678,SY,2006,71,m,55-64
25679,SY,2007,14,f,0-14
25680,SY,2007,148,f,15-24
25681,SY,2007,106,f,25-34
25682,SY,2007,41,f,35-44
25683,SY,2007,43,f,45-54
25684,SY,2007,14,f,5-14
25685,SY,2007,30,f,55-64
25686,SY,2007,7,m,0-14
25687,SY,2007,198,m,15-24
25688,SY,2007,222,m,25-34
25689,SY,2007,123,m,35-44
25690,SY,2007,74,m,45-54
25691,SY,2007,7,m,5-14
25692,SY,2007,49,m,55-64
25693,SY,2008,30,f,0-14
25694,SY,2008,149,f,15-24
25695,SY,2008,80,f,25-34
25696,SY,2008,48,f,35-44
25697,SY,2008,32,f,45-54
25698,SY,2008,30,f,5-14
25699,SY,2008,29,f,55-64
25700,SY,2008,18,m,0-14
25701,SY,2008,170,m,15-24
25702,SY,2008,212,m,25-34
25703,SY,2008,128,m,35-44
25704,SY,2008,82,m,45-54
25705,SY,2008,16,m,5-14
25706,SY,2008,61,m,55-64
25707,SZ,1995,5,f,0-14
25708,SZ,1995,52,f,15-24
25709,SZ,1995,57,f,25-34
25710,SZ,1995,39,f,35-44
25711,SZ,1995,29,f,45-54
25712,SZ,1995,8,f,55-64
25713,SZ,1995,4,m,0-14
25714,SZ,1995,59,m,15-24
25715,SZ,1995,117,m,25-34
25716,SZ,1995,130,m,35-44
25717,SZ,1995,98,m,45-54
25718,SZ,1995,40,m,55-64
25719,SZ,1996,64,f,0-14
25720,SZ,1996,78,f,15-24
25721,SZ,1996,352,f,25-34
25722,SZ,1996,204,f,35-44
25723,SZ,1996,114,f,45-54
25724,SZ,1996,58,f,55-64
25725,SZ,1996,79,m,0-14
25726,SZ,1996,39,m,15-24
25727,SZ,1996,250,m,25-34
25728,SZ,1996,335,m,35-44
25729,SZ,1996,263,m,45-54
25730,SZ,1996,200,m,55-64
25731,SZ,2000,10,f,0-14
25732,SZ,2000,198,f,15-24
25733,SZ,2000,298,f,25-34
25734,SZ,2000,62,f,35-44
25735,SZ,2000,62,f,45-54
25736,SZ,2000,24,f,55-64
25737,SZ,2000,11,m,0-14
25738,SZ,2000,130,m,15-24
25739,SZ,2000,352,m,25-34
25740,SZ,2000,249,m,35-44
25741,SZ,2000,138,m,45-54
25742,SZ,2000,37,m,55-64
25743,SZ,2001,22,f,0-14
25744,SZ,2001,362,f,15-24
25745,SZ,2001,474,f,25-34
25746,SZ,2001,196,f,35-44
25747,SZ,2001,74,f,45-54
25748,SZ,2001,18,f,55-64
25749,SZ,2001,16,m,0-14
25750,SZ,2001,180,m,15-24
25751,SZ,2001,468,m,25-34
25752,SZ,2001,374,m,35-44
25753,SZ,2001,238,m,45-54
25754,SZ,2001,70,m,55-64
25755,SZ,2002,9,f,0-14
25756,SZ,2002,236,f,15-24
25757,SZ,2002,274,f,25-34
25758,SZ,2002,127,f,35-44
25759,SZ,2002,50,f,45-54
25760,SZ,2002,13,f,55-64
25761,SZ,2002,1,m,0-14
25762,SZ,2002,94,m,15-24
25763,SZ,2002,244,m,25-34
25764,SZ,2002,182,m,35-44
25765,SZ,2002,117,m,45-54
25766,SZ,2002,33,m,55-64
25767,SZ,2003,14,f,0-14
25768,SZ,2003,242,f,15-24
25769,SZ,2003,325,f,25-34
25770,SZ,2003,145,f,35-44
25771,SZ,2003,60,f,45-54
25772,SZ,2003,20,f,55-64
25773,SZ,2003,15,m,0-14
25774,SZ,2003,120,m,15-24
25775,SZ,2003,298,m,25-34
25776,SZ,2003,171,m,35-44
25777,SZ,2003,96,m,45-54
25778,SZ,2003,48,m,55-64
25779,SZ,2004,17,f,0-14
25780,SZ,2004,271,f,15-24
25781,SZ,2004,381,f,25-34
25782,SZ,2004,182,f,35-44
25783,SZ,2004,74,f,45-54
25784,SZ,2004,19,f,55-64
25785,SZ,2004,6,m,0-14
25786,SZ,2004,152,m,15-24
25787,SZ,2004,316,m,25-34
25788,SZ,2004,245,m,35-44
25789,SZ,2004,140,m,45-54
25790,SZ,2004,53,m,55-64
25791,SZ,2005,14,f,0-14
25792,SZ,2005,318,f,15-24
25793,SZ,2005,453,f,25-34
25794,SZ,2005,207,f,35-44
25795,SZ,2005,73,f,45-54
25796,SZ,2005,21,f,55-64
25797,SZ,2005,9,m,0-14
25798,SZ,2005,162,m,15-24
25799,SZ,2005,406,m,25-34
25800,SZ,2005,285,m,35-44
25801,SZ,2005,139,m,45-54
25802,SZ,2005,57,m,55-64
25803,SZ,2006,35,f,0-14
25804,SZ,2006,367,f,15-24
25805,SZ,2006,464,f,25-34
25806,SZ,2006,245,f,35-44
25807,SZ,2006,107,f,45-54
25808,SZ,2006,48,f,55-64
25809,SZ,2006,32,m,0-14
25810,SZ,2006,187,m,15-24
25811,SZ,2006,452,m,25-34
25812,SZ,2006,268,m,35-44
25813,SZ,2006,164,m,45-54
25814,SZ,2006,91,m,55-64
25815,SZ,2007,411,f,15-24
25816,SZ,2007,576,f,25-34
25817,SZ,2007,232,f,35-44
25818,SZ,2007,98,f,45-54
25819,SZ,2007,42,f,5-14
25820,SZ,2007,39,f,55-64
25821,SZ,2007,223,m,15-24
25822,SZ,2007,479,m,25-34
25823,SZ,2007,344,m,35-44
25824,SZ,2007,182,m,45-54
25825,SZ,2007,29,m,5-14
25826,SZ,2007,57,m,55-64
25827,SZ,2008,39,f,0-14
25828,SZ,2008,427,f,15-24
25829,SZ,2008,663,f,25-34
25830,SZ,2008,309,f,35-44
25831,SZ,2008,114,f,45-54
25832,SZ,2008,37,f,5-14
25833,SZ,2008,57,f,55-64
25834,SZ,2008,29,m,0-14
25835,SZ,2008,231,m,15-24
25836,SZ,2008,552,m,25-34
25837,SZ,2008,357,m,35-44
25838,SZ,2008,193,m,45-54
25839,SZ,2008,28,m,5-14
25840,SZ,2008,80,m,55-64
25841,TC,2002,1,f,25-34
25842,TC,2002,1,m,35-44
25843,TC,2003,0,f,0-14
25844,TC,2003,0,f,15-24
25845,TC,2003,2,f,25-34
25846,TC,2003,0,f,35-44
25847,TC,2003,2,f,45-54
25848,TC,2003,0,f,55-64
25849,TC,2003,0,m,0-14
25850,TC,2003,0,m,15-24
25851,TC,2003,2,m,25-34
25852,TC,2003,0,m,35-44
25853,TC,2003,0,m,45-54
25854,TC,2003,0,m,55-64
25855,TC,2006,0,f,0-14
25856,TC,2006,1,f,15-24
25857,TC,2006,1,f,25-34
25858,TC,2006,1,f,35-44
25859,TC,2006,1,f,45-54
25860,TC,2006,0,f,5-14
25861,TC,2006,1,f,55-64
25862,TC,2006,0,m,0-14
25863,TC,2006,1,m,15-24
25864,TC,2006,1,m,25-34
25865,TC,2006,0,m,35-44
25866,TC,2006,0,m,45-54
25867,TC,2006,0,m,5-14
25868,TC,2006,0,m,55-64
25869,TD,1999,13,f,0-14
25870,TD,1999,28,f,15-24
25871,TD,1999,230,f,25-34
25872,TD,1999,458,f,35-44
25873,TD,1999,78,f,45-54
25874,TD,1999,16,f,55-64
25875,TD,1999,20,m,0-14
25876,TD,1999,172,m,15-24
25877,TD,1999,414,m,25-34
25878,TD,1999,957,m,35-44
25879,TD,1999,477,m,45-54
25880,TD,1999,42,m,55-64
25881,TD,2002,18,f,0-14
25882,TD,2002,28,f,15-24
25883,TD,2002,495,f,25-34
25884,TD,2002,500,f,35-44
25885,TD,2002,187,f,45-54
25886,TD,2002,18,f,55-64
25887,TD,2002,24,m,0-14
25888,TD,2002,90,m,15-24
25889,TD,2002,1029,m,25-34
25890,TD,2002,794,m,35-44
25891,TD,2002,269,m,45-54
25892,TD,2002,37,m,55-64
25893,TD,2003,112,f,0-14
25894,TD,2003,206,f,15-24
25895,TD,2003,363,f,25-34
25896,TD,2003,497,f,35-44
25897,TD,2003,259,f,45-54
25898,TD,2003,151,f,55-64
25899,TD,2003,155,m,0-14
25900,TD,2003,256,m,15-24
25901,TD,2003,428,m,25-34
25902,TD,2003,549,m,35-44
25903,TD,2003,303,m,45-54
25904,TD,2003,191,m,55-64
25905,TD,2004,41,f,0-14
25906,TD,2004,89,f,15-24
25907,TD,2004,317,f,25-34
25908,TD,2004,262,f,35-44
25909,TD,2004,129,f,45-54
25910,TD,2004,25,f,55-64
25911,TD,2004,72,m,0-14
25912,TD,2004,141,m,15-24
25913,TD,2004,466,m,25-34
25914,TD,2004,415,m,35-44
25915,TD,2004,207,m,45-54
25916,TD,2004,61,m,55-64
25917,TD,2005,28,f,0-14
25918,TD,2005,148,f,15-24
25919,TD,2005,298,f,25-34
25920,TD,2005,211,f,35-44
25921,TD,2005,148,f,45-54
25922,TD,2005,59,f,55-64
25923,TD,2005,25,m,0-14
25924,TD,2005,194,m,15-24
25925,TD,2005,535,m,25-34
25926,TD,2005,409,m,35-44
25927,TD,2005,229,m,45-54
25928,TD,2005,123,m,55-64
25929,TD,2008,78,f,0-14
25930,TD,2008,777,f,35-44
25931,TD,2008,264,f,45-54
25932,TD,2008,63,m,0-14
25933,TD,2008,1543,m,35-44
25934,TD,2008,584,m,45-54
25935,TG,1995,9,f,0-14
25936,TG,1995,80,f,15-24
25937,TG,1995,96,f,25-34
25938,TG,1995,45,f,35-44
25939,TG,1995,38,f,45-54
25940,TG,1995,23,f,55-64
25941,TG,1995,7,m,0-14
25942,TG,1995,95,m,15-24
25943,TG,1995,151,m,25-34
25944,TG,1995,123,m,35-44
25945,TG,1995,82,m,45-54
25946,TG,1995,64,m,55-64
25947,TG,1996,12,f,0-14
25948,TG,1996,89,f,15-24
25949,TG,1996,117,f,25-34
25950,TG,1996,45,f,35-44
25951,TG,1996,45,f,45-54
25952,TG,1996,15,f,55-64
25953,TG,1996,11,m,0-14
25954,TG,1996,95,m,15-24
25955,TG,1996,153,m,25-34
25956,TG,1996,134,m,35-44
25957,TG,1996,89,m,45-54
25958,TG,1996,37,m,55-64
25959,TG,1998,15,f,0-14
25960,TG,1998,95,f,15-24
25961,TG,1998,113,f,25-34
25962,TG,1998,52,f,35-44
25963,TG,1998,36,f,45-54
25964,TG,1998,17,f,55-64
25965,TG,1998,13,m,0-14
25966,TG,1998,85,m,15-24
25967,TG,1998,177,m,25-34
25968,TG,1998,136,m,35-44
25969,TG,1998,86,m,45-54
25970,TG,1998,48,m,55-64
25971,TG,1999,7,f,0-14
25972,TG,1999,88,f,15-24
25973,TG,1999,123,f,25-34
25974,TG,1999,64,f,35-44
25975,TG,1999,32,f,45-54
25976,TG,1999,25,f,55-64
25977,TG,1999,11,m,0-14
25978,TG,1999,92,m,15-24
25979,TG,1999,169,m,25-34
25980,TG,1999,124,m,35-44
25981,TG,1999,80,m,45-54
25982,TG,1999,42,m,55-64
25983,TG,2000,13,f,0-14
25984,TG,2000,107,f,15-24
25985,TG,2000,124,f,25-34
25986,TG,2000,50,f,35-44
25987,TG,2000,36,f,45-54
25988,TG,2000,24,f,55-64
25989,TG,2000,4,m,0-14
25990,TG,2000,101,m,15-24
25991,TG,2000,168,m,25-34
25992,TG,2000,144,m,35-44
25993,TG,2000,109,m,45-54
25994,TG,2000,48,m,55-64
25995,TG,2002,12,f,0-14
25996,TG,2002,125,f,15-24
25997,TG,2002,148,f,25-34
25998,TG,2002,79,f,35-44
25999,TG,2002,43,f,45-54
26000,TG,2002,29,f,55-64
26001,TG,2002,10,m,0-14
26002,TG,2002,140,m,15-24
26003,TG,2002,239,m,25-34
26004,TG,2002,166,m,35-44
26005,TG,2002,104,m,45-54
26006,TG,2002,55,m,55-64
26007,TG,2003,15,f,0-14
26008,TG,2003,102,f,15-24
26009,TG,2003,149,f,25-34
26010,TG,2003,80,f,35-44
26011,TG,2003,55,f,45-54
26012,TG,2003,26,f,55-64
26013,TG,2003,10,m,0-14
26014,TG,2003,126,m,15-24
26015,TG,2003,229,m,25-34
26016,TG,2003,192,m,35-44
26017,TG,2003,120,m,45-54
26018,TG,2003,66,m,55-64
26019,TG,2004,12,f,0-14
26020,TG,2004,150,f,15-24
26021,TG,2004,205,f,25-34
26022,TG,2004,103,f,35-44
26023,TG,2004,55,f,45-54
26024,TG,2004,37,f,55-64
26025,TG,2004,9,m,0-14
26026,TG,2004,145,m,15-24
26027,TG,2004,286,m,25-34
26028,TG,2004,233,m,35-44
26029,TG,2004,143,m,45-54
26030,TG,2004,69,m,55-64
26031,TG,2005,23,f,0-14
26032,TG,2005,157,f,15-24
26033,TG,2005,236,f,25-34
26034,TG,2005,146,f,35-44
26035,TG,2005,67,f,45-54
26036,TG,2005,41,f,55-64
26037,TG,2005,11,m,0-14
26038,TG,2005,177,m,15-24
26039,TG,2005,320,m,25-34
26040,TG,2005,283,m,35-44
26041,TG,2005,125,m,45-54
26042,TG,2005,79,m,55-64
26043,TG,2006,29,f,0-14
26044,TG,2006,214,f,15-24
26045,TG,2006,268,f,25-34
26046,TG,2006,170,f,35-44
26047,TG,2006,96,f,45-54
26048,TG,2006,58,f,55-64
26049,TG,2006,15,m,0-14
26050,TG,2006,174,m,15-24
26051,TG,2006,358,m,25-34
26052,TG,2006,344,m,35-44
26053,TG,2006,183,m,45-54
26054,TG,2006,94,m,55-64
26055,TG,2007,17,f,0-14
26056,TG,2007,184,f,15-24
26057,TG,2007,256,f,25-34
26058,TG,2007,150,f,35-44
26059,TG,2007,67,f,45-54
26060,TG,2007,0,f,5-14
26061,TG,2007,35,f,55-64
26062,TG,2007,7,m,0-14
26063,TG,2007,156,m,15-24
26064,TG,2007,309,m,25-34
26065,TG,2007,276,m,35-44
26066,TG,2007,170,m,45-54
26067,TG,2007,0,m,5-14
26068,TG,2007,73,m,55-64
26069,TG,2008,29,f,0-14
26070,TG,2008,202,f,15-24
26071,TG,2008,302,f,25-34
26072,TG,2008,170,f,35-44
26073,TG,2008,94,f,45-54
26074,TG,2008,47,f,55-64
26075,TG,2008,15,m,0-14
26076,TG,2008,194,m,15-24
26077,TG,2008,379,m,25-34
26078,TG,2008,338,m,35-44
26079,TG,2008,214,m,45-54
26080,TG,2008,113,m,55-64
26081,TH,1995,52,f,0-14
26082,TH,1995,741,f,15-24
26083,TH,1995,888,f,25-34
26084,TH,1995,782,f,35-44
26085,TH,1995,936,f,45-54
26086,TH,1995,1175,f,55-64
26087,TH,1995,59,m,0-14
26088,TH,1995,1191,m,15-24
26089,TH,1995,2936,m,25-34
26090,TH,1995,2948,m,35-44
26091,TH,1995,2434,m,45-54
26092,TH,1995,2607,m,55-64
26093,TH,1996,50,f,0-14
26094,TH,1996,598,f,15-24
26095,TH,1996,844,f,25-34
26096,TH,1996,683,f,35-44
26097,TH,1996,718,f,45-54
26098,TH,1996,918,f,55-64
26099,TH,1996,54,m,0-14
26100,TH,1996,1088,m,15-24
26101,TH,1996,2857,m,25-34
26102,TH,1996,2496,m,35-44
26103,TH,1996,1935,m,45-54
26104,TH,1996,2004,m,55-64
26105,TH,1997,38,f,0-14
26106,TH,1997,545,f,15-24
26107,TH,1997,725,f,25-34
26108,TH,1997,504,f,35-44
26109,TH,1997,475,f,45-54
26110,TH,1997,633,f,55-64
26111,TH,1997,53,m,0-14
26112,TH,1997,864,m,15-24
26113,TH,1997,2336,m,25-34
26114,TH,1997,2101,m,35-44
26115,TH,1997,1488,m,45-54
26116,TH,1997,1434,m,55-64
26117,TH,1998,17,f,0-14
26118,TH,1998,297,f,15-24
26119,TH,1998,401,f,25-34
26120,TH,1998,317,f,35-44
26121,TH,1998,386,f,45-54
26122,TH,1998,475,f,55-64
26123,TH,1998,11,m,0-14
26124,TH,1998,427,m,15-24
26125,TH,1998,1153,m,25-34
26126,TH,1998,1098,m,35-44
26127,TH,1998,892,m,45-54
26128,TH,1998,945,m,55-64
26129,TH,1999,30,f,0-14
26130,TH,1999,511,f,15-24
26131,TH,1999,771,f,25-34
26132,TH,1999,676,f,35-44
26133,TH,1999,750,f,45-54
26134,TH,1999,879,f,55-64
26135,TH,1999,20,m,0-14
26136,TH,1999,791,m,15-24
26137,TH,1999,2123,m,25-34
26138,TH,1999,2015,m,35-44
26139,TH,1999,1702,m,45-54
26140,TH,1999,1705,m,55-64
26141,TH,2000,32,f,0-14
26142,TH,2000,624,f,15-24
26143,TH,2000,1035,f,25-34
26144,TH,2000,780,f,35-44
26145,TH,2000,873,f,45-54
26146,TH,2000,1016,f,55-64
26147,TH,2000,27,m,0-14
26148,TH,2000,859,m,15-24
26149,TH,2000,2570,m,25-34
26150,TH,2000,2380,m,35-44
